name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team,core_pass_att,core_rush_att,core_tar,core_pass_yd,core_pass_td,core_int,core_rush_yd,core_rush_td,core_rec,core_rec_yd,core_rec_td,core_fum,proj_pass_att,proj_rush_att,proj_tar,proj_pass_yd,proj_pass_td,proj_int,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,proj_fum
J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,0.0,14.04,4.46,0.07,2.17,0.81,4.46,0.0,0.0,5,DEN,0.0,15.15,2.2,0.0,0.0,0.0,67.5,1.15,1.77,9.76,0.0,0.0,0.0,16.1,2.13,0.0,0.0,0.0,65.9,1.63,1.88,10.45,0.0,0.0
Ja'Lynn Polk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.21,1.05,0.08,0.0,6,NWE,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.23,1.18,0.09,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.28,1.32,0.09,0.0
Ja'Marr Chase,0.0,0.0,0.0,0.0,0.0,0.0,0.33,10.06,0.0,12.55,0.69,9.07,0.07,0.0,8,CIN,0.0,0.34,12.72,0.0,0.0,0.0,3.44,0.0,8.68,113.0,0.8,0.0,0.0,0.41,12.59,0.0,0.0,0.0,4.3,0.0,8.5,121.45,0.67,0.0
Ja'Tavion Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.7,8.8,0.05,0.0,6,CAR,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,1.13,14.61,0.09,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,1.1,12.94,0.05,0.0
Jacob Cowing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,SFO,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,0.5,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARI,1.97,0.0,0.0,-1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,-1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahan Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.59,6.13,0.0,0.0,7,PHI,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.78,7.98,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.78,7.54,0.0,0.0
Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,15.52,5.12,0.05,4.43,0.82,9.35,0.06,0.01,9,DET,0.0,14.43,4.57,0.0,0.0,0.0,75.39,0.67,3.57,40.05,0.27,0.21,0.0,16.2,3.83,0.0,0.0,0.0,92.15,0.92,3.09,40.99,0.23,0.0
Jake Bobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.92,6.58,0.0,0.0,4,SEA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.91,6.64,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.91,7.01,0.0,0.0
Jake Browning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CIN,0.0,1.02,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,-1.3,0.0,0.0,0.0,0.0,0.0
Jake Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.62,4.94,0.0,0.05,7,DAL,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,3.73,30.42,0.0,0.22,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,3.24,27.82,0.0,0.0
Jake Haener,0.4,4.21,4.9,0.0,0.1,1.63,1.21,1.78,0.0,0.0,0.0,0.0,0.0,0.0,3,NOR,4.29,1.15,0.0,20.8,0.0,0.48,1.97,0.0,0.0,0.0,0.0,0.0,3.91,1.4,0.0,17.52,0.0,0.11,2.42,0.0,0.0,0.0,0.0,0.0
Jakobi Meyers,0.0,0.0,0.0,0.0,0.0,0.16,0.08,20.0,0.0,9.1,0.59,7.39,0.02,0.0,8,LVR,0.0,0.09,8.75,0.0,0.0,0.0,1.81,0.0,5.2,64.34,0.18,0.0,0.0,0.1,9.35,0.0,0.0,0.0,2.11,0.0,5.54,64.7,0.22,0.0
Jaleel McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,8.08,5.58,0.0,1.76,0.84,2.9,0.0,0.0,7,DEN,0.0,8.72,1.79,0.0,0.0,0.0,48.6,0.0,1.49,5.15,0.0,0.0,0.0,9.27,1.72,0.0,0.0,0.0,47.45,0.0,1.58,5.51,0.0,0.0
Jalen Coker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.58,10.47,0.06,0.0,5,CAR,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.62,48.57,0.32,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,2.54,43.0,0.17,0.0
Jalen Hurts,0.68,20.07,7.62,0.06,0.0,2.23,9.18,4.87,0.08,0.0,0.0,0.0,0.0,0.06,8,PHI,19.94,8.39,0.0,151.97,1.16,0.0,38.29,0.57,0.0,0.0,0.0,0.45,19.81,6.93,0.0,143.64,0.88,0.0,34.16,0.51,0.0,0.0,0.0,0.01
Jalen McMillan,0.0,0.0,0.0,0.0,0.0,0.0,0.22,9.0,0.0,5.29,0.76,9.42,0.21,0.0,6,TAM,0.0,0.2,5.51,0.0,0.0,0.0,1.64,0.0,4.1,52.37,1.04,0.0,0.0,0.21,5.67,0.0,0.0,0.0,1.6,0.0,4.07,54.63,1.2,0.0
Jalen Nailor,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-7.0,0.0,2.49,0.71,9.19,0.15,0.0,8,MIN,0.0,0.06,2.6,0.0,0.0,0.0,-0.4,0.0,1.78,22.71,0.39,0.0,0.0,0.05,2.59,0.0,0.0,0.0,-0.35,0.0,1.82,23.16,0.57,0.0
Jalen Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.52,5.58,0.17,0.0,9,DAL,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,1.99,21.88,0.58,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,0.0,1.73,20.01,0.51,0.0
Jalin Hyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.59,4.39,0.0,0.0,4,NYG,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,1.32,9.81,0.0,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,1.38,10.41,0.0,0.0
Jamari Thrash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.37,2.56,0.0,0.0,5,CLE,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.42,2.86,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.41,2.7,0.0,0.0
Jameis Winston,0.61,38.94,7.05,0.04,0.05,3.37,2.84,4.03,0.05,0.0,0.0,0.0,0.0,0.24,6,NYG,38.53,2.79,0.0,273.99,1.46,2.07,11.1,0.13,0.0,0.0,0.0,0.65,37.48,2.8,0.0,290.68,1.7,2.77,11.93,0.2,0.0,0.0,0.0,0.02
James Conner,0.0,0.0,0.0,0.0,0.0,0.0,12.76,5.27,0.04,4.08,0.92,7.24,0.03,0.01,8,ARI,0.0,12.12,4.01,0.0,0.0,0.0,62.67,0.62,3.74,29.3,0.13,0.19,0.0,15.49,3.79,0.0,0.0,0.0,105.46,0.64,3.56,26.78,0.15,0.0
James Cook,0.0,0.0,0.0,0.0,0.0,0.0,12.24,5.77,0.09,2.04,0.88,6.92,0.09,0.01,8,BUF,0.0,12.3,1.99,0.0,0.0,0.0,71.97,1.05,1.75,13.82,0.18,0.17,0.0,13.11,1.87,0.0,0.0,0.0,68.66,1.42,1.66,13.34,0.15,0.0
Jameson Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.96,3.58,0.2,6.83,0.66,11.43,0.09,0.0,8,DET,0.0,0.89,7.05,0.0,0.0,0.0,3.26,0.17,4.43,75.49,0.62,0.0,0.0,1.0,5.9,0.0,0.0,0.0,3.99,0.23,3.83,77.26,0.52,0.0
Jared Goff,0.71,37.43,8.57,0.08,0.01,1.54,2.3,1.66,0.0,0.0,0.0,0.0,0.0,0.1,9,DET,38.64,2.14,0.0,310.17,3.02,0.37,3.62,0.0,0.0,0.0,0.0,0.24,32.34,2.4,0.0,317.47,2.54,0.21,4.43,0.0,0.0,0.0,0.0,0.0
Jauan Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,0.65,7.51,0.04,0.02,8,SFO,0.0,0.0,7.61,0.0,0.0,0.0,0.0,0.0,4.89,55.99,0.33,0.14,0.0,0.0,8.04,0.0,0.0,0.0,0.0,0.0,4.62,56.92,0.24,0.0
Javonte Williams,0.0,0.0,0.0,0.0,0.0,0.0,4.49,3.1,0.05,4.4,0.68,2.84,0.0,0.0,8,DAL,0.0,4.52,4.57,0.0,0.0,0.0,13.9,0.25,3.17,13.57,0.0,0.0,0.0,5.39,3.82,0.0,0.0,0.0,16.03,0.39,2.76,12.41,0.0,0.0
Jaxon Smith-Njigba,0.0,0.0,0.0,0.0,0.0,0.0,0.51,5.19,0.0,8.39,0.76,9.44,0.06,0.0,8,SEA,0.0,0.5,8.42,0.0,0.0,0.0,2.63,0.0,6.28,79.91,0.65,0.0,0.0,0.51,8.48,0.0,0.0,0.0,2.6,0.0,6.34,84.32,0.76,0.0
Jayden Daniels,0.69,34.11,6.74,0.08,0.03,3.74,10.02,6.92,0.02,0.0,0.0,0.0,0.0,0.03,8,WAS,36.14,9.88,0.0,248.82,2.67,0.95,68.61,0.19,0.0,0.0,0.0,0.23,39.02,9.64,0.0,262.97,2.22,0.96,58.03,0.15,0.0,0.0,0.0,0.0
Jayden Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.84,8.81,0.0,3.96,0.63,7.96,0.08,0.03,8,GNB,0.0,0.85,3.73,0.0,0.0,0.0,7.61,0.0,2.42,29.33,0.35,0.15,0.0,1.02,3.69,0.0,0.0,0.0,10.11,0.0,2.14,26.55,0.36,0.0
Jaylen Waddle,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-1.0,0.0,5.8,0.73,10.06,0.03,0.0,7,MIA,0.0,0.09,5.88,0.0,0.0,0.0,-0.09,0.0,4.22,58.67,0.16,0.0,0.0,0.09,5.42,0.0,0.0,0.0,-0.1,0.0,3.75,51.49,0.2,0.0
Jaylen Warren,0.0,0.0,0.0,0.0,0.0,0.0,8.92,4.76,0.01,4.27,0.8,7.32,0.0,0.02,8,PIT,0.0,9.48,4.45,0.0,0.0,0.0,45.67,0.09,3.66,33.8,0.0,0.23,0.0,9.11,4.95,0.0,0.0,0.0,41.6,0.03,3.96,33.57,0.0,0.0
Jaylen Wright,0.0,0.0,0.0,0.0,0.0,0.0,3.59,2.63,0.0,1.03,0.6,1.67,0.0,0.04,6,MIA,0.0,3.5,1.04,0.0,0.0,0.0,9.46,0.0,0.62,1.73,0.0,0.2,0.0,3.71,0.96,0.0,0.0,0.0,10.0,0.0,0.55,1.52,0.0,0.0
Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3.64,0.02,1.87,0.77,2.15,0.0,0.0,8,WAS,0.0,2.83,1.98,0.0,0.0,0.0,10.34,0.05,1.53,4.35,0.0,0.0,0.0,2.76,2.14,0.0,0.0,0.0,8.74,0.04,1.81,4.6,0.0,0.0
Jeremy Ruckert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.57,3.96,0.0,0.0,7,NYJ,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,1.06,7.42,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,1.13,7.88,0.0,0.0
Jermaine Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.23,2.1,0.0,0.0,2,CIN,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,1.02,9.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,1.0,9.93,0.0,0.0
Jerome Ford,0.0,0.0,0.0,0.0,0.0,0.0,7.51,6.02,0.04,2.39,0.91,7.62,0.0,0.0,8,CLE,0.0,8.02,2.3,0.0,0.0,0.0,48.01,0.33,2.11,17.53,0.0,0.0,0.0,7.1,2.45,0.0,0.0,0.0,37.01,0.29,2.08,16.56,0.0,0.0
Jerry Jeudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0.72,9.31,0.03,0.0,8,CLE,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,7.33,94.0,0.31,0.0,0.0,0.0,10.74,0.0,0.0,0.0,0.0,0.0,7.24,88.78,0.24,0.0
Joe Burrow,0.72,41.59,7.95,0.08,0.02,3.57,2.12,5.89,0.1,0.0,0.0,0.0,0.0,0.4,8,CIN,42.17,2.15,0.0,328.24,3.03,0.76,12.94,0.21,0.0,0.0,0.0,0.83,41.73,2.63,0.0,352.78,2.53,0.51,16.18,0.25,0.0,0.0,0.0,0.01
Joe Flacco,0.69,35.93,8.3,0.05,0.06,2.53,0.93,0.57,0.0,0.0,0.0,0.0,0.0,1.07,3,CLE,34.53,0.99,0.0,287.05,1.74,2.02,0.56,0.0,0.0,0.0,0.0,1.06,36.77,0.88,0.0,271.1,1.36,1.58,0.43,0.0,0.0,0.0,0.0,0.02
John Bates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.7,7.3,0.0,0.11,5,WAS,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.91,9.64,0.0,0.11,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.07,10.19,0.0,0.0
John FitzPatrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1,GNB,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.97,1.86,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.86,1.68,0.0,0.0
John Metchie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.64,6.34,0.02,0.06,7,PHI,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,2.94,28.67,0.09,0.24,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,2.93,27.09,0.07,0.0
Johnny Mundt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.76,7.05,0.15,0.0,6,JAX,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.92,8.5,0.18,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.85,8.01,0.21,0.0
Johnny Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,0.65,0.13,0.0,4,PHI,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.13,0.65,0.13,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.13,0.61,0.1,0.0
Jonathan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,24.4,4.78,0.04,1.96,0.54,2.63,0.07,0.02,8,IND,0.0,24.25,2.0,0.0,0.0,0.0,121.42,0.88,1.07,5.06,0.13,0.5,0.0,20.24,2.15,0.0,0.0,0.0,88.3,0.65,1.16,5.82,0.14,0.01
Jonathon Brooks,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.3,0.0,1.0,1.0,7.67,0.0,0.0,3,CAR,0.0,3.15,1.01,0.0,0.0,0.0,7.58,0.0,1.01,7.96,0.0,0.0,0.0,2.88,0.98,0.0,0.0,0.0,7.1,0.0,0.98,7.05,0.0,0.0
Jonnu Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,7.17,0.84,8.41,0.1,0.02,9,PIT,0.0,0.1,7.47,0.0,0.0,0.0,0.0,0.0,6.46,65.2,0.74,0.13,0.0,0.09,8.31,0.0,0.0,0.0,0.0,0.0,6.98,64.76,0.73,0.0
Jordan Love,0.65,26.22,8.09,0.05,0.0,1.0,1.61,4.3,0.05,0.0,0.0,0.0,0.0,0.07,8,GNB,24.7,1.63,0.0,197.37,1.46,0.0,7.12,0.08,0.0,0.0,0.0,0.13,24.44,1.96,0.0,178.65,1.48,0.0,9.46,0.12,0.0,0.0,0.0,0.0
Jordan Mason,0.0,0.0,0.0,0.0,0.0,0.0,5.78,5.53,0.0,0.56,0.5,2.5,0.0,0.04,4,MIN,0.0,5.54,0.59,0.0,0.0,0.0,30.67,0.0,0.28,1.39,0.0,0.3,0.0,4.71,0.58,0.0,0.0,0.0,26.68,0.0,0.29,1.42,0.0,0.0
Jordan Whittington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1,LAR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.35,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.89,5.38,0.0,0.0
Josh Allen,0.62,30.88,7.76,0.06,0.01,0.35,7.27,5.76,0.17,0.0,0.0,8571.43,1224.49,0.0,8,BUF,30.17,7.31,0.0,234.67,1.85,0.33,42.67,1.18,0.0,0.0,0.0,0.0,28.37,7.79,0.0,226.43,1.51,0.19,40.71,1.59,0.0,0.0,0.0,0.0
Josh Downs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93,0.61,7.54,0.05,0.0,7,IND,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,3.66,43.91,0.29,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,3.95,50.44,0.3,0.0
Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,18.88,3.95,0.08,2.41,0.91,11.22,0.0,0.02,8,GNB,0.0,19.17,2.27,0.0,0.0,0.0,76.71,1.46,2.13,25.16,0.0,0.47,0.0,22.95,2.25,0.0,0.0,0.0,101.88,2.22,1.88,22.77,0.0,0.01
Josh Johnson,0.5,1.0,8.0,0.0,0.0,0.4,0.7,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,3,WAS,1.06,0.69,0.0,8.66,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,1.14,0.67,0.0,9.15,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0
Josh Oliver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.65,9.37,0.03,0.0,5,MIN,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,1.65,23.44,0.08,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,1.68,23.89,0.11,0.0
Josh Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.58,7.17,0.01,0.0,9,BUF,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,2.9,36.02,0.05,0.0,0.0,0.0,4.71,0.0,0.0,0.0,0.0,0.0,2.75,34.76,0.04,0.0
Josh Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,NYJ,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,0.75,4.0,8.75,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,NWE,4.0,0.98,0.0,34.12,0.0,0.0,6.76,1.03,0.0,0.0,0.0,0.0,4.83,0.79,0.0,38.37,0.0,0.0,5.23,0.3,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.66,6.61,0.09,0.0,7,KAN,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,1.15,11.4,0.14,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.12,0.0
Julian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.68,7.37,0.0,0.0,5,MIA,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,1.03,11.26,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.91,9.89,0.0,0.0
Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,2.65,5.09,0.0,0.88,0.33,0.67,0.0,0.0,3,TEN,0.0,2.48,0.88,0.0,0.0,0.0,12.53,0.0,0.29,0.58,0.0,0.0,0.0,2.58,1.0,0.0,0.0,0.0,13.83,0.0,0.32,0.66,0.0,0.0
Justice Hill,0.0,0.0,0.0,0.0,0.0,0.0,2.59,7.43,0.05,3.65,0.76,6.01,0.06,0.0,7,BAL,0.0,2.63,3.72,0.0,0.0,0.0,19.96,0.13,2.84,22.21,0.2,0.0,0.0,2.65,3.22,0.0,0.0,0.0,19.76,0.18,2.54,21.48,0.22,0.0
Justin Fields,0.0,0.22,0.0,0.0,0.0,0.0,1.61,8.22,0.0,0.0,0.0,0.0,0.0,0.0,4,NYJ,0.21,1.61,0.0,0.0,0.0,0.0,13.44,0.0,0.0,0.0,0.0,0.0,0.21,1.51,0.0,0.0,0.0,0.0,12.85,0.0,0.0,0.0,0.0,0.0
Justin Herbert,0.66,31.54,7.42,0.05,0.01,2.46,4.31,4.15,0.03,0.0,0.0,0.0,0.0,0.04,9,LAC,32.45,4.72,0.0,239.69,1.48,0.34,20.38,0.15,0.0,0.0,0.0,0.19,32.8,4.18,0.0,240.02,1.93,0.36,17.8,0.06,0.0,0.0,0.0,0.0
Justin Jefferson,1.0,0.04,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.7,9.55,0.07,0.0,9,MIN,0.04,0.0,10.52,0.87,0.0,0.0,0.0,0.0,7.11,95.45,0.73,0.0,0.04,0.0,10.48,0.89,0.0,0.0,0.0,0.0,7.24,97.31,1.07,0.0
Justin Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.59,10.56,0.18,0.0,8,HOU,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,1.08,19.05,0.36,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.2,20.4,0.31,0.0
Juwan Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98,0.71,7.51,0.05,0.07,8,NOR,0.0,0.0,5.07,0.0,0.0,0.0,0.0,0.0,3.58,37.71,0.23,0.37,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,3.49,31.76,0.2,0.0
KaVontae Turpin,0.0,0.0,0.0,0.0,0.0,0.0,1.63,7.37,0.0,2.75,0.52,7.92,0.03,0.03,8,DAL,0.0,1.64,2.86,0.0,0.0,0.0,12.0,0.0,1.52,23.66,0.08,0.1,0.0,1.96,2.39,0.0,0.0,0.0,13.84,0.0,1.32,21.63,0.07,0.0
Kalif Raymond,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-12.0,0.0,1.36,0.67,9.6,0.0,0.0,3,DET,0.0,0.17,1.4,0.0,0.0,0.0,-2.05,0.0,0.9,12.62,0.0,0.0,0.0,0.19,1.18,0.0,0.0,0.0,-2.5,0.0,0.77,12.92,0.0,0.0
Kameron Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TAM,0.0,0.91,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,8.88,0.0,0.0,0.0,0.0,0.0
Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,11.15,3.58,0.03,2.33,0.66,5.17,0.0,0.0,9,KAN,0.0,11.33,2.31,0.0,0.0,0.0,40.94,0.38,1.51,11.68,0.0,0.0,0.0,10.18,2.14,0.0,0.0,0.0,34.74,0.22,1.31,8.6,0.0,0.0
Kayshon Boutte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.59,7.12,0.03,0.0,8,NWE,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,3.2,38.87,0.16,0.0,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.0,3.89,43.71,0.16,0.0
